C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5340.jpg,dataset3\5340.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4805.jpg,dataset3\4805.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\907.jpg,dataset3\907.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6091.jpg,dataset3\6091.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8206.jpg,dataset3\8206.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7182.jpg,dataset3\7182.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7297.jpg,dataset3\7297.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6094.jpg,dataset3\6094.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6490.jpg,dataset3\6490.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7019.jpg,dataset3\7019.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5251.jpg,dataset3\5251.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5689.jpg,dataset3\5689.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7604.jpg,dataset3\7604.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4466.jpg,dataset3\4466.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1365.jpg,dataset3\1365.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5962.jpg,dataset3\5962.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6444.jpg,dataset3\6444.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1345.jpg,dataset3\1345.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2516.jpg,dataset3\2516.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2168.jpg,dataset3\2168.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4425.jpg,dataset3\4425.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9205.jpg,dataset3\9205.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5263.jpg,dataset3\5263.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4579.jpg,dataset3\4579.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3489.jpg,dataset3\3489.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2931.jpg,dataset3\2931.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8773.jpg,dataset3\8773.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1496.jpg,dataset3\1496.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5685.jpg,dataset3\5685.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3956.jpg,dataset3\3956.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4729.jpg,dataset3\4729.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9145.jpg,dataset3\9145.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2436.jpg,dataset3\2436.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3037.jpg,dataset3\3037.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8745.jpg,dataset3\8745.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7221.jpg,dataset3\7221.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4849.jpg,dataset3\4849.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6579.jpg,dataset3\6579.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5988.jpg,dataset3\5988.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4622.jpg,dataset3\4622.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8429.jpg,dataset3\8429.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1271.jpg,dataset3\1271.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4260.jpg,dataset3\4260.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1427.jpg,dataset3\1427.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7752.jpg,dataset3\7752.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7384.jpg,dataset3\7384.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1413.jpg,dataset3\1413.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1594.jpg,dataset3\1594.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\654.jpg,dataset3\654.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4550.jpg,dataset3\4550.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5636.jpg,dataset3\5636.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5373.jpg,dataset3\5373.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1574.jpg,dataset3\1574.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3472.jpg,dataset3\3472.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5414.jpg,dataset3\5414.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7877.jpg,dataset3\7877.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9468.jpg,dataset3\9468.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7566.jpg,dataset3\7566.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8466.jpg,dataset3\8466.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7103.jpg,dataset3\7103.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4057.jpg,dataset3\4057.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2156.jpg,dataset3\2156.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6453.jpg,dataset3\6453.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1892.jpg,dataset3\1892.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\56.jpg,dataset3\56.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6048.jpg,dataset3\6048.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6187.jpg,dataset3\6187.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6101.jpg,dataset3\6101.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3240.jpg,dataset3\3240.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2867.jpg,dataset3\2867.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\825.jpg,dataset3\825.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7880.jpg,dataset3\7880.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7970.jpg,dataset3\7970.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4157.jpg,dataset3\4157.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4127.jpg,dataset3\4127.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5235.jpg,dataset3\5235.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9574.jpg,dataset3\9574.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5453.jpg,dataset3\5453.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4773.jpg,dataset3\4773.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2337.jpg,dataset3\2337.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3556.jpg,dataset3\3556.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7618.jpg,dataset3\7618.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\964.jpg,dataset3\964.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1132.jpg,dataset3\1132.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2158.jpg,dataset3\2158.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7174.jpg,dataset3\7174.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4022.jpg,dataset3\4022.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9054.jpg,dataset3\9054.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2585.jpg,dataset3\2585.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4700.jpg,dataset3\4700.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1933.jpg,dataset3\1933.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\169.jpg,dataset3\169.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4238.jpg,dataset3\4238.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1432.jpg,dataset3\1432.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7212.jpg,dataset3\7212.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8221.jpg,dataset3\8221.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9928.jpg,dataset3\9928.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1348.jpg,dataset3\1348.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4864.jpg,dataset3\4864.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5265.jpg,dataset3\5265.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8293.jpg,dataset3\8293.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5853.jpg,dataset3\5853.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9925.jpg,dataset3\9925.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7774.jpg,dataset3\7774.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9779.jpg,dataset3\9779.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5659.jpg,dataset3\5659.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1952.jpg,dataset3\1952.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2185.jpg,dataset3\2185.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8802.jpg,dataset3\8802.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7493.jpg,dataset3\7493.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7353.jpg,dataset3\7353.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8461.jpg,dataset3\8461.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4931.jpg,dataset3\4931.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9693.jpg,dataset3\9693.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3641.jpg,dataset3\3641.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8929.jpg,dataset3\8929.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5589.jpg,dataset3\5589.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6205.jpg,dataset3\6205.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5621.jpg,dataset3\5621.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8926.jpg,dataset3\8926.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2469.jpg,dataset3\2469.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2029.jpg,dataset3\2029.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4060.jpg,dataset3\4060.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9772.jpg,dataset3\9772.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5930.jpg,dataset3\5930.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8687.jpg,dataset3\8687.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5444.jpg,dataset3\5444.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1487.jpg,dataset3\1487.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6922.jpg,dataset3\6922.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4125.jpg,dataset3\4125.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1640.jpg,dataset3\1640.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2629.jpg,dataset3\2629.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3098.jpg,dataset3\3098.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\740.jpg,dataset3\740.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3477.jpg,dataset3\3477.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2362.jpg,dataset3\2362.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1323.jpg,dataset3\1323.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4997.jpg,dataset3\4997.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3171.jpg,dataset3\3171.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\666.jpg,dataset3\666.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6688.jpg,dataset3\6688.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1481.jpg,dataset3\1481.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7148.jpg,dataset3\7148.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6249.jpg,dataset3\6249.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1232.jpg,dataset3\1232.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7919.jpg,dataset3\7919.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3191.jpg,dataset3\3191.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8192.jpg,dataset3\8192.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1797.jpg,dataset3\1797.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7041.jpg,dataset3\7041.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2016.jpg,dataset3\2016.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6748.jpg,dataset3\6748.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7099.jpg,dataset3\7099.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\3587.jpg,dataset3\3587.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\719.jpg,dataset3\719.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5402.jpg,dataset3\5402.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\6927.jpg,dataset3\6927.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\125.jpg,dataset3\125.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4049.jpg,dataset3\4049.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1439.jpg,dataset3\1439.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5166.jpg,dataset3\5166.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2149.jpg,dataset3\2149.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7909.jpg,dataset3\7909.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4385.jpg,dataset3\4385.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1369.jpg,dataset3\1369.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5276.jpg,dataset3\5276.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1704.jpg,dataset3\1704.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7063.jpg,dataset3\7063.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2283.jpg,dataset3\2283.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7080.jpg,dataset3\7080.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\8277.jpg,dataset3\8277.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\9172.jpg,dataset3\9172.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4031.jpg,dataset3\4031.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\7193.jpg,dataset3\7193.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\671.jpg,dataset3\671.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4165.jpg,dataset3\4165.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\4942.jpg,dataset3\4942.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\1712.jpg,dataset3\1712.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\5210.jpg,dataset3\5210.jpg,cat
C:\Users\RobotComp.ru\Desktop\Lab\dataset3\2474.jpg,dataset3\2474.jpg,cat
